Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
26-Nov-24,EQ,960,967.45,951.95,955.7,963.45,963.55,961.49,"1,269.00",900.5,"6,38,057","61,34,85,418.45","37,828"
25-Nov-24,EQ,950,962.75,946.6,945.2,955.6,955.7,955.62,"1,269.00",900.5,"24,68,847","2,35,92,78,889.20","74,102"
22-Nov-24,EQ,916.25,948.5,912.85,911.7,943,945.2,938.93,"1,269.00",900.5,"14,27,895","1,34,06,89,800.20","73,495"
21-Nov-24,EQ,917.15,922,900.5,917.15,913.5,911.7,911.31,"1,269.00",900.5,"15,50,618","1,41,30,95,429.15","90,152"
19-Nov-24,EQ,935,940.5,915.05,930.75,917.65,917.15,928.96,"1,269.00",906,"18,44,903","1,71,38,39,316.30","73,737"
18-Nov-24,EQ,929.8,942.5,916,925,932,930.75,928.46,"1,269.00",906,"21,93,819","2,03,68,80,090.10","89,800"
14-Nov-24,EQ,950,955.25,922,952.75,930.4,925,934.99,"1,269.00",906,"19,50,720","1,82,39,03,628.20","1,04,335"
13-Nov-24,EQ,965,969.95,950,967.55,954,952.75,957.41,"1,269.00",906,"9,48,691","90,82,90,874.70","60,759"
12-Nov-24,EQ,975.95,986.35,965.55,975.95,967,967.55,972.67,"1,269.00",906,"9,68,082","94,16,26,003.10","48,845"
11-Nov-24,EQ,993.2,997.95,973.25,992.95,976.85,975.95,985.68,"1,269.00",906,"11,08,758","1,09,28,78,146.20","58,678"
08-Nov-24,EQ,989,997.3,975.4,984.85,992.5,992.95,991.21,"1,269.00",896.5,"9,73,252","96,46,98,930.55","49,134"
07-Nov-24,EQ,"1,007.50","1,010.00",983.55,"1,007.05",986.3,984.85,989.71,"1,269.00",896.5,"11,44,864","1,13,30,84,890.80","52,630"
06-Nov-24,EQ,"1,002.00","1,010.65",997.9,"1,000.75","1,004.05","1,007.05","1,006.02","1,269.00",896.5,"6,83,591","68,77,07,219.55","40,357"
05-Nov-24,EQ,985.1,"1,013.10",985.1,994.6,999.7,"1,000.75","1,003.25","1,269.00",896.5,"11,63,041","1,16,68,23,460.55","52,389"
04-Nov-24,EQ,998,"1,000.95",976.05,"1,004.10",994.5,994.6,987.93,"1,269.00",896.5,"14,27,199","1,40,99,77,940.70","64,019"
01-Nov-24,EQ,"1,002.55","1,012.00","1,000.00","1,002.55","1,004.20","1,004.10","1,005.06","1,269.00",880.2,"2,12,772","21,38,48,667.10","13,224"
31-Oct-24,EQ,"1,025.00","1,027.90",997.1,"1,022.70","1,002.40","1,002.55","1,004.66","1,269.00",880.2,"13,81,633","1,38,80,66,213.60","76,018"
30-Oct-24,EQ,991.25,"1,027.00",988.15,992.05,"1,022.20","1,022.70","1,018.15","1,269.00",880.2,"20,48,134","2,08,53,13,025.40","80,224"
