Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
03-Jan-25,EQ,303.3,303.8,294,303.8,295.2,294.45,296.46,596,289.3,"1,25,35,720","3,71,63,21,365.30","1,71,050"
02-Jan-25,EQ,298,304.45,297.15,300.3,303,303.8,301.6,596,289.3,"88,00,435","2,65,41,94,340.80","1,48,575"
01-Jan-25,EQ,300,303.35,298.95,301.85,300.6,300.3,300.5,596,289.3,"78,78,201","2,36,73,86,600.85","70,506"
31-Dec-24,EQ,300.95,303,295.25,303.7,302,301.85,299.75,596,289.3,"93,37,030","2,79,87,87,560.90","1,05,060"
30-Dec-24,EQ,309.1,309.4,302.65,309.1,304,303.7,304.43,596,289.3,"1,37,09,891","4,17,36,84,145.15","1,19,604"
27-Dec-24,EQ,305.2,310.9,304.7,305.05,309.4,309.1,308.98,596,289.3,"80,63,921","2,49,15,83,630.65","81,568"
26-Dec-24,EQ,305.4,306.95,304,305.3,304.8,305.05,305.27,596,289.3,"65,16,148","1,98,91,67,003.95","96,741"
24-Dec-24,EQ,307.5,309.2,302.8,307.9,305.75,305.3,305.67,596,289.3,"88,37,902","2,70,15,15,577.05","95,955"
23-Dec-24,EQ,306.6,310.65,305,305.2,307.5,307.9,307.78,596,289.3,"66,93,583","2,06,01,41,009.80","87,521"
20-Dec-24,EQ,315.5,320,304.4,312.75,305.85,305.2,308.59,596,289.3,"2,22,14,824","6,85,52,40,775.60","1,43,471"
19-Dec-24,EQ,306.35,313.4,301.15,312.6,312.75,312.75,309.27,596,289.3,"1,24,05,595","3,83,67,27,496.95","1,28,282"
18-Dec-24,EQ,309,313.25,308.55,308.85,311.95,312.6,312.08,596,289.3,"1,09,65,226","3,42,20,64,737.95","1,27,057"
17-Dec-24,EQ,311,312.25,307.3,309.2,308.9,308.85,309.01,596,289.3,"1,05,68,517","3,26,57,33,260.20","1,30,871"
16-Dec-24,EQ,310,311.4,307.1,309.95,308.7,309.2,308.69,596,289.3,"72,21,189","2,22,90,78,544.10","80,436"
13-Dec-24,EQ,309.1,311.05,304.2,309.1,310.25,309.95,308.51,596,289.3,"73,82,211","2,27,74,56,511.70","1,33,262"
12-Dec-24,EQ,308,313.8,307.45,309,309.55,309.1,310.88,596,289.3,"1,29,58,440","4,02,84,98,050.80","1,55,980"
11-Dec-24,EQ,308.15,309.9,305.55,308.1,308.7,309,308.21,596,289.3,"86,08,406","2,65,32,07,924.20","1,09,206"
10-Dec-24,EQ,306,311,303.45,303.75,308,308.1,308.09,596,289.3,"1,70,28,502","5,24,63,85,861.80","1,84,274"
09-Dec-24,EQ,295,305.7,293.75,297.35,305.3,303.75,300.3,596,289.3,"92,85,213","2,78,83,80,944.25","1,20,217"
06-Dec-24,EQ,299.15,299.15,296.2,299.3,297.4,297.35,297.51,596,289.3,"78,94,350","2,34,86,29,293.55","1,07,637"
05-Dec-24,EQ,295,300.9,293.9,294,299.15,299.3,297.56,596,289.3,"1,34,87,264","4,01,32,14,755.70","1,84,617"
04-Dec-24,EQ,294.65,297,291.8,291.65,294.3,294,294.48,596,289.3,"1,40,36,431","4,13,35,01,841.85","1,92,217"
03-Dec-24,EQ,295.35,296.2,289.3,584.55,291.8,291.65,291.48,596,289.3,"1,54,45,286","4,50,19,79,935.75","2,41,078"
02-Dec-24,EQ,582.45,585.55,578.2,577.85,585,584.55,582.21,596,402.1,"55,97,000","3,25,86,28,990.80","1,13,636"
29-Nov-24,EQ,575,580.75,571.6,572.2,579,577.85,577.57,596,393.1,"42,70,056","2,46,62,57,932.65","1,01,163"
28-Nov-24,EQ,585.75,586,570.55,582.9,574.2,572.2,575.74,596,393.1,"59,48,278","3,42,46,85,849.50","1,30,985"
27-Nov-24,EQ,591.5,596,581.9,589,583.85,582.9,587.18,596,393.1,"68,29,838","4,01,03,75,225.55","96,998"
26-Nov-24,EQ,585,590.35,579.3,582.45,588.3,589,585.41,590.35,393.1,"78,85,670","4,61,63,16,839.15","1,00,727"
25-Nov-24,EQ,575.5,587.55,573.9,571.65,583.7,582.45,581.59,587.55,393.1,"1,16,48,737","6,77,48,02,478.35","1,17,152"
22-Nov-24,EQ,561.95,573.6,557.9,557.15,571.4,571.65,569.09,583.2,393.1,"73,66,616","4,19,22,88,196.05","1,09,184"
21-Nov-24,EQ,562,567.6,555.3,562,557,557.15,559.59,583.2,393.1,"58,36,304","3,26,59,13,413.75","1,06,572"
19-Nov-24,EQ,556,569.8,554.7,552.85,561,562,564.31,583.2,393.1,"64,59,889","3,64,53,50,716.90","90,880"
18-Nov-24,EQ,566.7,566.7,540.3,566.7,553.95,552.85,549.36,583.2,393.1,"76,44,882","4,19,97,84,851.85","1,23,477"
14-Nov-24,EQ,568.95,574.55,564.2,569,566.9,566.7,567.93,583.2,380,"48,91,760","2,77,81,76,528.10","1,17,854"
13-Nov-24,EQ,570,573.6,565.55,570.65,570.05,569,569.28,583.2,380,"56,95,600","3,24,24,06,875.10","1,02,437"
12-Nov-24,EQ,575,579.7,569.05,573.5,569.05,570.65,574.29,583.2,380,"56,30,445","3,23,35,16,616.80","1,08,985"
11-Nov-24,EQ,569,583.2,566.05,569,572.9,573.5,576.17,583.2,380,"80,69,722","4,64,95,52,223.35","1,38,522"
08-Nov-24,EQ,565,578.8,565,563.4,568.6,569,572.86,579.9,377,"1,04,26,329","5,97,27,91,779.60","1,83,221"
07-Nov-24,EQ,566,569.7,554.45,563.9,563,563.4,562.51,579.9,377,"59,98,571","3,37,42,30,528.25","1,04,332"
06-Nov-24,EQ,547.45,565.85,541,543.7,565,563.9,558.38,579.9,377,"97,77,442","5,45,95,48,569.35","1,42,103"
05-Nov-24,EQ,543,545.35,540.4,540.8,544,543.7,543.01,579.9,377,"34,31,130","1,86,31,33,921.85","1,04,857"
04-Nov-24,EQ,551,552.45,534.2,551.35,541.8,540.8,540.79,579.9,377,"49,27,780","2,66,49,00,712.70","1,02,676"
01-Nov-24,EQ,551.7,554.9,550,551.8,551.5,551.35,552.16,579.9,377,"9,81,405","54,18,92,872.50","28,631"
